,Name,Phone Number,Website2,Company Name,Company Name#,Address,Place,Zip,Sector,Product,Website,Region,Place.1,1,2,Unnamed: 12
0,AltE,NA,NA,AltE,AltE,43 Broad Street,"Hudson, Massachusetts",1749,Solar,Distributor of renewable energy parts and kits,http://store.altestore.com/,Greater Boston Area,Hudson, Massachusetts,,
0,New England Breeze Solar and Wind Installers,978-567-9463,www.NewEnglandBreeze.com ,New England Breeze Solar and Wind Installers,New England Breeze Solar and Wind Installers,,"Hudson, Massachusetts",1749,"Services,Solar,Wind energy,Renewable energy",Solar Panel and Wind Turbine Installation,http://www.NewEnglandBreeze.com,Greater Boston Area,Hudson, Massachusetts,,
0,Solectria Renewables LLC,NA,www.solren.com/ ,Solectria Renewables LLC,Solectria Renewables LLC,360 Merrimack Street,"Lawrence, Massachusetts",1843,Solar,Power electronics and system for renewable energy power generation,http://www.solren.com/,Greater Boston Area,Lawrence, Massachusetts,,
0,Konarka Technologies Inc,NA,www.konarka.com/ ,Konarka Technologies Inc,Konarka Technologies Inc,116 John Street,"Lowell, Massachusetts",1852,Solar,Makes specialized photovoltaic materials used to collect solar energy,http://www.konarka.com/,Greater Boston Area,Lowell, Massachusetts,,
0,"Evergreen Solar, Inc.",NA,www.evergreensolar.com/app/en/ ,"Evergreen Solar, Inc.","Evergreen Solar, Inc.",138 Bartlett Street,"Malboro, Massachusetts",1752,Solar,"Manufactures solar wafers, cells and panels",http://www.evergreensolar.com/app/en/home/,Greater Boston Area,Malboro, Massachusetts,,
0,Nanoptek,NA,NA,Nanoptek,Nanoptek,,"Maynard, Massachusetts",1754,"Efficiency,Hydro,Hydrogen,Solar","Developer of photocatalytic technologies for producing hydrogen from fresh and salt water. Its system is compatible with solar thermal concentrators, which boost its efficiency.",,,Maynard, Massachusetts,,
0,Nanoptek Inc,NA,www.nanoptek.com/ ,Nanoptek Inc,Nanoptek Inc,"63 Great Road, Suite 106","Maynard, Massachusetts",1754,Solar,Solar powered electrolysis (solar hydrogen),http://www.nanoptek.com/,Greater Boston Area,Maynard, Massachusetts,,
0,Environmental Solar Systems,NA,www.environmentalsolarsystems. ,Environmental Solar Systems,Environmental Solar Systems,117 West Street,"Methuen, Massachusetts",1844,Solar,Solar thermal panels for home heating,http://www.environmentalsolarsystems.com/,Greater Boston Area,Methuen, Massachusetts,,
0,Seahorse Power Company,NA,NA,Seahorse Power Company,Seahorse Power Company,,"Needham, Massachusetts",2492,Solar,Manufactures and markets the BigBelly solar powered trash compactor.,,,Needham, Massachusetts,,
0,SolarOne Solutions Inc,NA,NA,SolarOne Solutions Inc,SolarOne Solutions Inc,,"Needham, Massachusetts",2494,Solar,Massachusetts-based manufacturer and retailer of solar powered LED lighting systems.,,,Needham, Massachusetts,,
0,Nexamp Inc,NA,www.nexamp.com/ ,Nexamp Inc,Nexamp Inc,21 High Street,"North Andover, Massachusetts",1845,Solar,Energy and carbon reduction systems integrator,http://www.nexamp.com/,Greater Boston Area,North Andover, Massachusetts,,
0,Stellaris Corporation,NA,www.stellaris-corp.com/ ,Stellaris Corporation,Stellaris Corporation,16 Esquire Road,"North Billerica, Massachusetts",1862,Solar,Solar PV panels,http://www.stellaris-corp.com/,Greater Boston Area,North Billerica, Massachusetts,,
0,American Capital Energy,(866) 307-5370,www.americancapitalenergy.com/ ,American Capital Energy,American Capital Energy,15 Tyngsboro Rd. Suite 4A,"North Chelmsford, Massachusetts",1863,Solar,solar electric systems,http://www.americancapitalenergy.com/,Greater Boston Area,North Chelmsford, Massachusetts,,
0,Soluz Inc,NA,www.soluzusa.com/ ,Soluz Inc,Soluz Inc,55 Middlesex Street,"North Chelmsford, Massachusetts",1863,Solar,Distributes micro-generation solar products,http://www.soluzusa.com/,Greater Boston Area,North Chelmsford, Massachusetts,,
0,1366 Technologies,NA,www.1366tech.com/ ,1366 Technologies,1366 Technologies,45 Hartwell Avenue,"North Lexington, Massachusetts",2421,Solar,"Developer of technologies for enhancing PV efficiency, including new cell wiring and wafer packaging systems.",http://www.1366tech.com/,,North Lexington, Massachusetts,,
0,Munro Solar,(508) 536-2196,www.munrosolar.com ,Munro Solar,Munro Solar,33 Commercial St,"Raynham, Massachusetts",2767,Solar,Photovoltaics,http://www.munrosolar.com,Greater Boston Area,Raynham, Massachusetts,,
0,Crystal Systems,NA,www.crystalsystems.com/ ,Crystal Systems,Crystal Systems,27 Congress Street,"Salem, Massachusetts",1970,Solar,Silicon producer,http://www.crystalsystems.com/,Greater Boston Area,Salem, Massachusetts,,
0,Kosmo Solar,NA,NA,Kosmo Solar,Kosmo Solar,,"Springfield, Massachusetts",1109,"Services,Solar","Kosmo Solar offers installation, repair, consulting, design and project management services for both solar energy and energy conservation projects.",,,Springfield, Massachusetts,,
0,Beacon Power Corp,NA,NA,Beacon Power Corp,Beacon Power Corp,,"Tyngsboro, Massachusetts",1879,Solar,US-based developer of solar PV inverters and flywheel-based energy storage systems.,,,Tyngsboro, Massachusetts,,
0,Global Energy Investors,NA,NA,Global Energy Investors,Global Energy Investors,,"Waltham, Massachusetts",2451,"Biomass,Hydro,Solar,Wind energy",Massachusetts-based Global Energy Investors was formed in 2009 to invest primarily in wind and solar power projects but it may also consider biomass and hydro projects.,,,Waltham, Massachusetts,,
0,Mears Technology,NA,NA,Mears Technology,Mears Technology,,"Waltham, Massachusetts",2451,Solar,Waltham-based developer of manufacturing technology for semiconductor chip producers. The firm's MEARS Silicon Technology can be used in solar applicaiton.,,,Waltham, Massachusetts,,
0,Bandgap Engineering Inc,781-902-0310,www.bandgap.com/ ,Bandgap Engineering Inc,Bandgap Engineering Inc,6 Gill Street,"Woburn, Massachusetts",1801,Solar,Developing high efficiency solar cells,http://www.bandgap.com/,Greater Boston Area,Woburn, Massachusetts,,
0,Wakonda Technologies,NA,NA,Wakonda Technologies,Wakonda Technologies,2A Gill Street,"Woburn, Massachusetts",1801,Solar,High efficiency solar panels,http://wakondatech.com/,Greater Boston Area,Woburn, Massachusetts,,
0,AEE Renewables,2027166664,NA,AEE Renewables,AEE Renewables,,"Ann Arbor, Michigan",,Solar,,http://aee-renewables.com,,Ann Arbor, Michigan,,
0,Guardian Industries Corp,NA,NA,Guardian Industries Corp,Guardian Industries Corp,,"Auburn Hills, Michigan",48326-1714,Solar,Michigan-based firm that manufactures float glass and fabricated glass products. Applications of their products cover PV and Solar Thermal Electricity Generation (STEG).,,,Auburn Hills, Michigan,,
0,Luma Resources LLC,NA,NA,Luma Resources LLC,Luma Resources LLC,,"Rochester Hills, Michigan",48309,Solar,Michigan-based developer and installer of solar roof kits for the residential market.,,,Rochester Hills, Michigan,,
0,Cone Drive Operations Inc,NA,NA,Cone Drive Operations Inc,Cone Drive Operations Inc,,"Traverse City, Michigan",49684,Solar,US-based manufacturers of double enveloping worm gear technology. The company supplies azimuth and elevation drives for solar tracking applications.,,,Traverse City, Michigan,,
0,Conservation Technologies,(218) 722-9003,www.conservtech.com/ ,Conservation Technologies,Conservation Technologies,4804 Oneota St,"Duluth, Minnesota",55807,Solar,solar electric systems,http://www.conservtech.com/,,Duluth, Minnesota,,
0,JJR Power,NA,NA,JJR Power,JJR Power,,"Excelsior, Minnesota",55331,"Solar,Wind energy",Engaged in solar and wind power financing and development.,,,Excelsior, Minnesota,,
0,Despatch Industries,NA,NA,Despatch Industries,Despatch Industries,,"Minneapolis, Minnesota",55044,Solar,"Manufacturer of infrared drying and firing furnaces used in solar cell manufacture, and other thermal processing equipment.",,,Minneapolis, Minnesota,,
0,FreEner-g,612.605.5228,www.freener-g.com/ ,FreEner-g,FreEner-g,2740 31st Avenue South,"Minneapolis, Minnesota",55406,Solar,solar electric systems,http://www.freener-g.com/,,Minneapolis, Minnesota,,
0,Cima NanoTech,NA,NA,Cima NanoTech,Cima NanoTech,,"St. Paul, Minnesota",55114-1067,Solar,"A US based manufacturer and researcher of nanomaterials, including nanoparticle conductive inks and transparent conductive coatings for solar cells.",,,St. Paul, Minnesota,,
0,Innovative Power Systems,612-623-3246,www.ips-solar.com/Index.html ,Innovative Power Systems,Innovative Power Systems,1413 Hunting Valley Road,"St. Paul, Minnesota",55108,Solar,solar and wind electric systems,http://www.ips-solar.com/Index.html,,St. Paul, Minnesota,,
0,Armstrong Teasdale Future Energy Group,314.621.5070,www.armstrongteasdale.com/Prac ,Armstrong Teasdale Future Energy Group,Armstrong Teasdale Future Energy Group,"7700 Forsyth Boulevard, Suite 1800","St. Louis, Missouri",63105,"Biofuels,Biomass,Buildings,Carbon,Efficiency,Geothermal energy,Hydro,Hydrogen,Services,Solar,Vehicles,Wind energy,Bioenergy,Renewable energy",Legal Services,http://www.armstrongteasdale.com/PracticeAreas/FutureEnergyGroup/index.php,,St. Louis, Missouri,,
0,Clean Power Design,877-220-9596,www.CleanPowerDesign.com/ ,Clean Power Design,Clean Power Design,"400 South Fourth Street, Suite 809","St. Louis, Missouri",63102,Solar,Solar Design and Supply,http://www.CleanPowerDesign.com/,,St. Louis, Missouri,,
0,Semitool Inc,NA,NA,Semitool Inc,Semitool Inc,,"Kalispell, Montana",59901,Solar,US manufacturer of fab equipment for semiconductors and solar such as wet chemical processing systems and electrochemical deposition systems.,,,Kalispell, Montana,,
0,Sage Resources,NA,NA,Sage Resources,Sage Resources,,"Missoula, Montana",59803,"Geothermal energy,Solar","A company specializing in geothermal and solar-thermal project development in the western United States; works with private firms, government, and the DOE.",,,Missoula, Montana,,
0,SolarMission Technologies Inc,NA,NA,SolarMission Technologies Inc,SolarMission Technologies Inc,,"Missoula, Montana",59801,Solar,US-based company that owns a licence to solar chimney technology; also manufactures and installs.,,,Missoula, Montana,,
0,Soleil Energy Solutions Greensboro North Carolina,(336) 285-8727,www.bizsoleil.com ,Soleil Energy Solutions Greensboro North Carolina,Soleil Energy Solutions Greensboro North Carolina,306 Pomona Dr. Suite C,"Greensboro, NC",27407,Solar,,http://www.bizsoleil.com,,Greensboro, NC,,
0,Vidler Water Company Inc,NA,NA,Vidler Water Company Inc,Vidler Water Company Inc,,"Carson City, Nevada",89703,Solar,Nevada-based water and land resource company which is also enegaged in the development of solar power projects on its properties.,,,Carson City, Nevada,,
0,Sierra Nevada Partners,NA,NA,Sierra Nevada Partners,Sierra Nevada Partners,,"Incline Village, Nevada",89450,"Renewable Energy,Solar","Investment firm actively seeking acquisitions in renewable energy, in particular, solar in the western United States.",,,Incline Village, Nevada,,
0,Renewable Capital,NA,NA,Renewable Capital,Renewable Capital,,"Las Vegas, Nevada",89109,Solar,"Investment vehicle of Ed Stevenson, founder of Solar Integrated Technologies, and Bob Hertzberg, former Speaker of the California State Assembly.",,,Las Vegas, Nevada,,
0,Vectron International,NA,NA,Vectron International,Vectron International,,"Hudson, New Hampshire",3051,Solar,"Designs, manufactures and markets frequency control, sensor and hybrid product solutions, such as solar inverters.",,,Hudson, New Hampshire,,
0,JP Sercel Associates Inc,NA,NA,JP Sercel Associates Inc,JP Sercel Associates Inc,,"Manchester, New Hampshire",3102,Solar,US-based manufacturer of scribing machinese for the semiconductor and solar industries.,,,Manchester, New Hampshire,,
0,"GT Solar, Inc.",(603) 883-5200,www.gtsolar.com/ ,"GT Solar, Inc.","GT Solar, Inc.",243 Daniel Webster Highway,"Merrimack, New Hampshire",3054,Solar,solar power systems,http://www.gtsolar.com/,Northeast - NY NJ CT PA Area,Merrimack, New Hampshire,,
0,Eolian Renewable Energy LLC,NA,NA,Eolian Renewable Energy LLC,Eolian Renewable Energy LLC,,"Portsmouth, New Hampshire",3801,"Solar,Wind energy","New Hampshire-based clean energy project developer, with focus on community wind and solar.",,,Portsmouth, New Hampshire,,
0,United Energy,201-697-8770,www.unitedenergypro.com/ ,United Energy,United Energy,"284, Old Deal Rd","Eatontown, New Jersey",7722,Solar,"Energy Efficiency, Renewable Energy",http://www.unitedenergypro.com/,Northeast - NY NJ CT PA Area,Eatontown, New Jersey,,
0,Trinity Solar,NA,NA,Trinity Solar,Trinity Solar,,"Freehold, New Jersey",7728,Solar,A provider of solar energy systems to home and business owners.,,,Freehold, New Jersey,,
0,BGA Engineering LLC,NA,NA,BGA Engineering LLC,BGA Engineering LLC,,"Glen Rock, New Jersey",7452,Solar,"Engineering firm specialising in substation engineering and design, power plant engineering and on-site generation, including cogeneration, solar and microturbines.",,,Glen Rock, New Jersey,,
0,Euro Solar Parks Inc,NA,NA,Euro Solar Parks Inc,Euro Solar Parks Inc,,"Ho-ho-Kus, New Jersey",7423,Solar,"New Jersey-based solar developer focused on development of projects in Europe, specifically Greece, and South America.",,,Ho-ho-Kus, New Jersey,,
0,Aurora Photovoltaics Manufacturing,NA,NA,Aurora Photovoltaics Manufacturing,Aurora Photovoltaics Manufacturing,,"Lawrenceville, New Jersey",8648,Solar,"A subsidiary of EPV solar, based in New Jersey, focused on manufacturing of PV cells.",,,Lawrenceville, New Jersey,,
0,MAK Technologies,NA,NA,MAK Technologies,MAK Technologies,,"Lebanon, New Jersey",8833,Solar,Designs and installs solar electric and solar thermal systems,,,Lebanon, New Jersey,,
0,Solar America LLC,NA,NA,Solar America LLC,Solar America LLC,,"Marmora, New Jersey",8223,Solar,New Jersey-based company that designs and installs Solar Electric Systems for Homeowners and Business Owners.,,,Marmora, New Jersey,,
0,Energy Enterprises,NA,NA,Energy Enterprises,Energy Enterprises,,"Mays Landing, New Jersey",8330,Solar,"Energy Enterprises is a licensed dealer, installer, and servicer of solar energy systems, serving residential and commercial customers primarily in southern New Jersey.",,,Mays Landing, New Jersey,,
0,The Solar Center Inc,NA,NA,The Solar Center Inc,The Solar Center Inc,,"New Jersey, New Jersey",7834,Solar,US-based PV and solar passive system installer.,,,New Jersey, New Jersey,,
0,Aston Solar LLC,NA,NA,Aston Solar LLC,Aston Solar LLC,,"Piscataway, New Jersey",8854,Solar,New Jersey-based solar energy service company.,,,Piscataway, New Jersey,,
0,Oxford Solar,NA,NA,Oxford Solar,Oxford Solar,,"Randolph, New Jersey",7869,Solar,Oxford Solar provides solar energy consulting and installation for both large and small-scale solar electric power applications.,,,Randolph, New Jersey,,
0,GeoPeak Energy,732-377-3700,www.geopeakenergy.com ,GeoPeak Energy,GeoPeak Energy,285 Davidson Avenue,"Somerset, New Jersey",8873,Solar,Residential and Commercial PV Solar Installations,http://www.geopeakenergy.com,Northeast - NY NJ CT PA Area,Somerset, New Jersey,,
0,SunDurance Energy,NA,NA,SunDurance Energy,SunDurance Energy,,"South Plainfield, New Jersey",7080,Solar,"SunDurance Energy develops, owns and operates customized solar power solutions for forward-thinking corporations, government entities and communities.",,,South Plainfield, New Jersey,,
0,NEXTGen Syndicate LLC,NA,NA,NEXTGen Syndicate LLC,NEXTGen Syndicate LLC,,"West Berlin, New Jersey",8091,"Renewable Energy,Solar","Startup planning to develop renewable energy projects in India, starting with a 200MW hybrid solar/ gas plant in Gujerat.",,,West Berlin, New Jersey,,
0,Conserval Systems Inc.,7168354903,www.solarwall.com ,Conserval Systems Inc.,Conserval Systems Inc.,4242 Ridge Lea Road Unit 28,"Buffalo, New York",14226,Solar,solar air heating systems,http://www.solarwall.com,Northeast - NY NJ CT PA Area,Buffalo, New York,,
0,Schott North America Inc,NA,www.us.schott.com/ ,Schott North America Inc,Schott North America Inc,555 Taxter Road,"Elmsford, New York",10523,Solar,Solar PV developer,http://www.us.schott.com/,Northeast - NY NJ CT PA Area,Elmsford, New York,,
0,Jasper Energy LLC,NA,NA,Jasper Energy LLC,Jasper Energy LLC,,"Harrison, New York",10528,"Renewable Energy,Solar,Wind energy",,,,Harrison, New York,,
0,REgeneration Finance,NA,NA,REgeneration Finance,REgeneration Finance,,"Harrison, New York",10528,Solar,New York State-based distributed solar generation project financier and developer.,,,Harrison, New York,,
0,"Prism Solar Technologies, Inc.",845-883-4200,www.prismsolar.com ,"Prism Solar Technologies, Inc.","Prism Solar Technologies, Inc.",180 South Street,"Highland, New York",12528,Solar,Holographic Film,http://www.prismsolar.com,Northeast - NY NJ CT PA Area,Highland, New York,,
0,SunWize Technologies Inc,NA,NA,SunWize Technologies Inc,SunWize Technologies Inc,,"Kingston, New York",12401,Solar,Specialises in the manufacture of integrated solar power systems and the distribution of solar modules and components.,,,Kingston, New York,,
0,Sunwave Enterprises,NA,NA,Sunwave Enterprises,Sunwave Enterprises,,"Long Island, New York",,Solar,Installer of solar energy systems.,,,Long Island, New York,,
0,ISI Solar,NA,NA,ISI Solar,ISI Solar,,"New City, New York",10956,Solar,US-based company that designs and installs solar power systems for residential and commercial clients.,,,New City, New York,,
0,Advanced Solar Power Inc.,(631) 765-2754,NA,Advanced Solar Power Inc.,Advanced Solar Power Inc.,,"New York, New York",,Solar,"Solar electric systems, solar hot water",http://solarli.com/index.html,Northeast - NY NJ CT PA Area,New York, New York,,
0,Caithness Energy LLC,NA,NA,Caithness Energy LLC,Caithness Energy LLC,,"New York, New York",10017,"Geothermal energy,Renewable Energy,Solar,Wind energy","Caithness Energy is a renewable energy project developer, plant owner and investor focusing on geothermal, wind and solar power.",,,New York, New York,,
0,Civitas Energy,(609) 375-8950,NA,Civitas Energy,Civitas Energy,"201 E 69th St, Suite 7S","New York, New York",10021,Solar,Solar Energy,http://CivitasEnergy.com,Northeast - NY NJ CT PA Area,New York, New York,,
0,Elemental Energy LLC,NA,NA,Elemental Energy LLC,Elemental Energy LLC,,"New York, New York",10065,Solar,"Elemental Energy develops, owns and operates distributed solar energy facilities and sells solar-generated electricity through Power Purchase Agreements (PPA).",,,New York, New York,,Ukraine
0,FTL Solar LLC,NA,www.ftlsolar.com/ ,FTL Solar LLC,FTL Solar LLC,"44 East 32nd Street, Suite 350","New York, New York",10016,Solar,"Creator of flexible, tensile structures integrated with thin film solar cells",http://www.ftlsolar.com/,Northeast - NY NJ CT PA Area,New York, New York,,
0,Prime Sun Power,NA,NA,Prime Sun Power,Prime Sun Power,,"New York, New York",10005,Solar,US-based company that is involved with the development of European solar projects.,,,New York, New York,,
0,Solaire Generation,NA,NA,Solaire Generation,Solaire Generation,,"New York, New York",10001,Solar,New York-based rooftop PV mounting systems and solar canopy maker.,,,New York, New York,,
0,Solenergis LLC,NA,NA,Solenergis LLC,Solenergis LLC,,"New York, New York",11733,Solar,"New York-based developer, owner and operator of solar electricity generating facilities. Prioritizing activity in US-based projects.",,,New York, New York,,
0,TGI Solar Power Group,NA,NA,TGI Solar Power Group,TGI Solar Power Group,,"New York, New York",10001,Solar,"TGI Solar Power Group specialises in the manufacture and integration of thin film PV fabrication lines, PV thin film manufacturing equipment, as well as project development.",,,New York, New York,,
0,Canrom Photovoltaics Inc,NA,NA,Canrom Photovoltaics Inc,Canrom Photovoltaics Inc,,"Niagara Falls, New York",14305,Solar,Developer of a thin-film CdTe based solar electric module.,,,Niagara Falls, New York,,
0,Smart Solar Inc,NA,NA,Smart Solar Inc,Smart Solar Inc,,"Pittsford, New York",14534,Solar,Was developing concentrator PV modules and a system for monitoring solar panels for maintenance.,,,Pittsford, New York,,
0,CVD Equipment Corp,NA,NA,CVD Equipment Corp,CVD Equipment Corp,,"Ronkonkoma, New York",11779,Solar,New York-based maker of chemical vapour deposition process equipment. This equipment is used in the manufacture of solar and semiconductor fabrication.,,,Ronkonkoma, New York,,
0,Prism Solar Technologies Inc,NA,NA,Prism Solar Technologies Inc,Prism Solar Technologies Inc,,"Stone Ridge, New York",12484,Solar,JV formed between Direct Global Power and Genesis Solar for manufacture of a new solar module that incorporates Genesis Solar's patented holographic planar concentrator (HPC) technology.,,,Stone Ridge, New York,,
0,Veeco Instruments Inc,NA,NA,Veeco Instruments Inc,Veeco Instruments Inc,,"Woodbury, New York",11797,Solar,US manufacturer of production equipment mostly for data storage but also for CIGS thin-film solar and LED MOCVD manufacturing equipment.,,,Woodbury, New York,,
0,University of North Carolina,NA,NA,University of North Carolina,University of North Carolina,,"Chapel Hill, North Carolina",27514,"Solar,Wind energy","Chapel Hill-based public university of North Carolina with research interests in solar and wind, among other sectors.",,,Chapel Hill, North Carolina,,
0,Camstar Systems Inc,NA,NA,Camstar Systems Inc,Camstar Systems Inc,,"Charlotte, North Carolina",28217,Solar,"North Carolina-based manufacturing equipment supplier in industries include electronics, semiconductors, biotech and solar.",,,Charlotte, North Carolina,,
0,MCF Advisors LLC,NA,NA,MCF Advisors LLC,MCF Advisors LLC,,"Charlotte, North Carolina",28202,"Biomass,Renewable Energy,Services,Solar,Wind energy","Provide investment banking services to privately-held small to middle market businesses, with sector focus on traditional and renewable energy industries. Emphasis on solar, wind, biomass and biodiesel feedstock and refining.",,,Charlotte, North Carolina,,
0,Sencera International Corporation,NA,NA,Sencera International Corporation,Sencera International Corporation,,"Charlotte, North Carolina",28208,Solar,"Makes plasma tools for LCD, glass, and solar cell manufacturing, entered the amorphous and microcrystalline silicon manufacturing business in 2007.",,,Charlotte, North Carolina,,
0,Semprius,NA,NA,Semprius,Semprius,,"Durham, North Carolina",,Solar,North Carolina-based start-up focused on the development of concentrator photovoltaic (CPV) modules for large-scale solar power generation.,,,Durham, North Carolina,,
0,North Carolina State University,NA,NA,North Carolina State University,North Carolina State University,,"Raleigh, North Carolina",27695,"Biofuels,Biomass,Solar","Public university in North Carolina, with research interests in biofuels, solar, and biomass-to-energy.",,,Raleigh, North Carolina,,
0,Torpedo Speciality Wire Inc,NA,NA,Torpedo Speciality Wire Inc,Torpedo Speciality Wire Inc,,"Rocky Mount, North Carolina",27804,Solar,"North Carolina-based maker of speciality wires, including ones for interconnecting solar cells and connecting modules. The firm also produces PV junction boxes.",,,Rocky Mount, North Carolina,,
0,"Sol-Up USA, LLC",+1 (702) 586-9800,www.sol-up.com ,"Sol-Up USA, LLC","Sol-Up USA, LLC","3355 West Spring Mountain Road, Suite 3","Las Vegas, NV",89102,Solar,"PV, Solar Thermal, Solar Cooling",http://www.sol-up.com,,Las Vegas, NV,,
0,Sunwize,NA,www.sunwize.com/ ,Sunwize,Sunwize,1155 Flatbush Road,"Kingston, NY",12401,Solar,Manufacturer and installer,http://www.sunwize.com/,Northeast - NY NJ CT PA Area,Kingston, NY,,
0,Lighthouse Solar Westchester,(917) 328-6667,www.lighthousesolar.com ,Lighthouse Solar Westchester,Lighthouse Solar Westchester,"344 Main Street, Suite 101","Mt. Kisco, NY",10549,Solar,,http://www.lighthousesolar.com,,Mt. Kisco, NY,,
0,"Echogen Power Systems, Inc.",234-542-4379,www.echogen.com ,"Echogen Power Systems, Inc.","Echogen Power Systems, Inc.",405 S. High Street,"Akron, Ohio",44311,"Carbon,Efficiency,Geothermal energy,Services,Solar",Energy provider: power production; Engineering/architectural/design; Manufacturing; Research and development,http://www.echogen.com,,Akron, Ohio,,
0,Jennings The Energy Factory,330-784-1286,NA,Jennings The Energy Factory,Jennings The Energy Factory,1671 East Market Street,"Akron, Ohio",44305,"Efficiency,Geothermal energy,Renewable Energy,Solar",Consulting; Engineering/architectural/design;Installation; Maintenance and repair; Retail product sales and distribution,http://Jenningsheating.com%3Btheenergyfactory.com,,Akron, Ohio,,
0,"Pier Associates, Inc.",330-745-9069,www.pierhvac.com ,"Pier Associates, Inc.","Pier Associates, Inc.",2317 Manchester Rd.,"Akron, Ohio",44314,"Buildings,Efficiency,Geothermal energy,Solar",Engineering/architectural/design,http://www.pierhvac.com,,Akron, Ohio,,
0,Morning Mist LLC,330-418-5942,www.akacleantech.com ,Morning Mist LLC,Morning Mist LLC,11592 McCallum Ave NE,"Alliance, Ohio",44601,"Biofuels,Biomass,Renewable Energy,Services,Solar,Wind energy",Business and legal services;Consulting; Investment/finances; Research and development,http://www.akacleantech.com,,Alliance, Ohio,,
0,Dovetail Solar and Wind,740-592-1800,www.dovetailsolar.com ,Dovetail Solar and Wind,Dovetail Solar and Wind,16675 Canaanville Hills Rd.,"Athens, Ohio",45701,"Bioenergy,Solar,Wind energy",Consulting; Engineering/architectural/design;Installation; Maintenance and repair; Retail product sales and distribution;Trainining and education,http://www.dovetailsolar.com,,Athens, Ohio,,
0,"DuPont Electronic Technologies, Inc.",(800) 967-5607,www2.dupont.com/Electronics/en ,"DuPont Electronic Technologies, Inc.","DuPont Electronic Technologies, Inc.",P.O. Box 89,"Athens, Ohio",45701,Solar,,http://www2.dupont.com/Electronics/en_US/,,Athens, Ohio,,
0,Panich + Noel Architects,740-592-2420,NA,Panich + Noel Architects,Panich + Noel Architects,"507 Richland Avenue, Suite 301","Athens, Ohio",45701,"Buildings,Efficiency,Solar",Consulting; Engineering/architectural/design,http://pnarch.com,,Athens, Ohio,,
0,Redhawk Energy Systems,740.927.6017,www.redhawkenergy.net/ ,Redhawk Energy Systems,Redhawk Energy Systems,10340 Palmer Rd. SW,"Athens, Ohio",45701,"Efficiency,Renewable Energy,Services,Solar,Wind energy",,http://www.redhawkenergy.net/,,Athens, Ohio,,
0,"Sunpower, Inc",740-594-2221,www.sunpower.com ,"Sunpower, Inc","Sunpower, Inc",182 Mill St,"Athens, Ohio",45701,"Biomass,Renewable Energy,Services,Solar",Agriculture; Energy provider: power production; Maintenance and repair;Manufacturing; Research and development,http://www.sunpower.com,,Athens, Ohio,,
0,Third Sun Solar and Wind Power,740-597-3111,www.third-sun.com ,Third Sun Solar and Wind Power,Third Sun Solar and Wind Power,340 West State St. Unit 25,"Athens, Ohio",45701,Solar,Consulting; Energy provider: power production; Engineering/architectural/design;Installation;Investment/finances;Maintenance and repair; Retail product sales and distribution,http://www.third-sun.com,,Athens, Ohio,,
0,Rotek Incorporated,330-562-4000,www.rotek-inc.com ,Rotek Incorporated,Rotek Incorporated,1400 South Chillicothe Road,"Aurora, Ohio",44202,"Services,Solar,Wind energy",Engineering/architectural/design; Maintenance and repair; Other:Component Supplier,http://www.rotek-inc.com,,Aurora, Ohio,,
0,Sadoun Solar Sales,330-562-4000,www.rotek-inc.com ,Sadoun Solar Sales,Sadoun Solar Sales,1400 South Chillicothe Road,"Aurora, Ohio",44202,"Services,Solar,Wind energy",Engineering/architectural/design; Maintenance and repair; Other:Component Supplier,http://www.rotek-inc.com,,Aurora, Ohio,,
0,Free Energy Alliance,216-367-2332,www.freeenergyalliance.com ,Free Energy Alliance,Free Energy Alliance,,"Avon, Ohio",44011,"Solar,Wind energy",,http://www.freeenergyalliance.com,,Avon, Ohio,,
0,Solsil Inc,NA,NA,Solsil Inc,Solsil Inc,,"Beverly, Ohio",45715,Solar,US-based manufacturer of upgrade metallurgical silicon for solar-use.,,,Beverly, Ohio,,
0,"Harris Battery Company, Inc.",330-874-0205,www.harrisbattery.com ,"Harris Battery Company, Inc.","Harris Battery Company, Inc.",10708 Industrial Pwky NW,"Bolivar, Ohio",44612,"Renewable Energy,Solar,Wind energy",Retail product sales and distribution,http://www.harrisbattery.com,,Bolivar, Ohio,,
0,Stark's Inc.,419-636-3606,NA,Stark's Inc.,Stark's Inc.,02425 County Road 12C,"Bryan, Ohio",43506,"Buildings,Efficiency,Geothermal energy,Services,Solar,Wind energy",Agriculture; Consulting; Energy provider: power production; Engineering/architectural/design;Installation; Maintenance and repair; Retail product sales and distribution;Trainining and education,http://starksinc.com,,Bryan, Ohio,,
0,Energy Transfer-MDE,330-627-4122,www.energytransferinc.com ,Energy Transfer-MDE,Energy Transfer-MDE,1100 Steubenville Rd,"Carrollton, Ohio",4415,"Biofuels,Geothermal energy,Solar,Wind energy",Manufacturing,http://www.energytransferinc.com,,Carrollton, Ohio,,
0,Ameridian Speciality Services,NA,NA,Ameridian Speciality Services,Ameridian Speciality Services,,"Cincinnati, Ohio",45241,Solar,"Ohio-based general contracting firm that specializes in commercial roof installation. The company is involved in solar PV rooftop design, installation and project management.",,,Cincinnati, Ohio,,
